date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:05	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:05%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:06	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:06%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.svg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.svg	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:06	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:06%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.eot	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:06	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:07%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:07	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:07%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:07	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:07%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.woff	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.woff	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:07	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:08%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:08	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:08%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.svg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-regular-400.svg	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:08	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:08%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.eot	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:08	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:09%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.eot?	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:09	97/97	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Apr%202022%2016:28:02%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:10	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2006%20Apr%202022%2009:26:01%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.woff	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.woff	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:11	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:11%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.svg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.svg	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:11	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:12%20GMT	https://digitalnegociacao.com/vendor/jstree/dist/themes/default/32px_light.png	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/jstree/dist/themes/default/32px_light.png	(from https://digitalnegociacao.com/css/dark_blue_adminux.css)
13:10:12	202744/202744	---M--	200	added ('OK')	font/ttf	date:Wed,%2006%20Apr%202022%2009:26:00%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
